global_round,sha_pass,compression_index,local_round,feature,comparison,prevhash_count,bje_count,mean_rank_biserial,median_rank_biserial,bootstrap_ci_low,bootstrap_ci_high,mean_ks
181,2,0,53,state_h_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.009832,0.000875,-0.025665,0.045329,0.098958
181,2,0,53,state_h_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.022283,0.019419,0.000885,0.046544,0.068034
181,2,0,53,state_h_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.007037,0.010386,-0.002988,0.013713,0.056152
181,2,0,53,W_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.033661,0.033671,0.019404,0.047908,0.085449
181,2,0,53,W_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.010002,0.006770,-0.025853,0.049090,0.072428
181,2,0,53,W_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.031998,-0.030609,-0.039635,-0.025749,0.062826
181,2,0,53,Sigma0_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.007675,0.004038,-0.024882,0.040232,0.083333
181,2,0,53,Sigma0_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.021418,-0.024144,-0.057350,0.008901,0.075521
181,2,0,53,Sigma0_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.008382,-0.020376,-0.036316,0.024597,0.061361
181,2,0,53,Sigma1_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.001378,0.005554,-0.047068,0.043828,0.085286
181,2,0,53,Sigma1_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.013028,0.006668,-0.016429,0.042486,0.057454
181,2,0,53,Sigma1_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.009405,-0.005920,-0.022959,0.002223,0.068034
181,2,0,53,Ch_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.001623,0.003784,-0.018285,0.019368,0.076497
181,2,0,53,Ch_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.028000,0.039637,0.000819,0.043475,0.058268
181,2,0,53,Ch_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.009669,0.017492,-0.015213,0.033676,0.057780
181,2,0,53,Maj_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.023081,0.022817,0.016184,0.030243,0.076335
181,2,0,53,Maj_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.004484,0.001597,-0.025996,0.037849,0.055664
181,2,0,53,Maj_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.040822,0.046326,0.023285,0.056229,0.067546
181,2,0,53,T1_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.003942,-0.010610,-0.030589,0.045563,0.080404
181,2,0,53,T1_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.015600,0.009282,-0.014150,0.056051,0.058105
181,2,0,53,T1_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.017886,0.016500,0.002747,0.034411,0.056803
181,2,0,53,T2_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.005096,0.026642,-0.083613,0.044881,0.097168
181,2,0,53,T2_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.007739,-0.021322,-0.050107,0.048213,0.062826
181,2,0,53,T2_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.025991,0.013545,0.002696,0.061732,0.074382
181,2,0,53,T1_carry_count,GOOD_vs_RANDOM_CONTROL,4,8,-0.004331,-0.001063,-0.027761,0.019099,0.029948
181,2,0,53,T1_maximum_chain,GOOD_vs_RANDOM_CONTROL,4,8,0.002126,0.006149,-0.020126,0.024523,0.043132
181,2,0,53,T1_chain_count,GOOD_vs_RANDOM_CONTROL,4,8,-0.015223,-0.019272,-0.030457,-0.000827,0.027995
181,2,0,53,T1_carry_mask_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.004331,-0.001063,-0.027761,0.019099,0.029948
181,2,0,53,T2_carry_count,GOOD_vs_RANDOM_CONTROL,4,8,-0.011297,-0.015020,-0.050514,0.031644,0.064453
181,2,0,53,T2_maximum_chain,GOOD_vs_RANDOM_CONTROL,4,8,-0.008130,-0.024984,-0.039113,0.039884,0.070475
181,2,0,53,T2_chain_count,GOOD_vs_RANDOM_CONTROL,4,8,0.010356,-0.008723,-0.040459,0.080249,0.074219
181,2,0,53,T2_carry_mask_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.011297,-0.015020,-0.050514,0.031644,0.064453
181,2,0,53,new_e_carry_count,GOOD_vs_RANDOM_CONTROL,4,8,0.028234,0.024963,0.014282,0.045537,0.064779
181,2,0,53,new_e_maximum_chain,GOOD_vs_RANDOM_CONTROL,4,8,0.018539,0.008062,-0.014745,0.055056,0.056966
181,2,0,53,new_e_chain_count,GOOD_vs_RANDOM_CONTROL,4,8,0.013659,0.006063,-0.021378,0.056292,0.058757
181,2,0,53,new_e_carry_mask_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.028234,0.024963,0.014201,0.042826,0.064779
181,2,0,53,new_a_carry_count,GOOD_vs_RANDOM_CONTROL,4,8,0.006182,-0.004420,-0.057220,0.080304,0.077148
181,2,0,53,new_a_maximum_chain,GOOD_vs_RANDOM_CONTROL,4,8,-0.008652,-0.000381,-0.056325,0.036921,0.076660
181,2,0,53,new_a_chain_count,GOOD_vs_RANDOM_CONTROL,4,8,0.033048,0.025726,0.016083,0.060682,0.054850
181,2,0,53,new_a_carry_mask_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.006182,-0.004420,-0.057220,0.069585,0.077148
182,2,0,54,state_a_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.007619,0.007355,-0.026825,0.046087,0.084635
182,2,0,54,state_a_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.002940,0.008575,-0.060638,0.054759,0.072754
182,2,0,54,state_a_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.013840,-0.016276,-0.044357,0.016678,0.066732
182,2,0,54,state_b_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.009766,-0.028605,-0.046204,0.044688,0.083171
182,2,0,54,state_b_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.033381,-0.028488,-0.045939,-0.023059,0.070150
182,2,0,54,state_b_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.003868,0.007665,-0.010228,0.016764,0.067546
182,2,0,54,state_c_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.006363,-0.018077,-0.042709,0.041697,0.088704
182,2,0,54,state_c_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.030047,-0.033646,-0.049627,-0.003988,0.066569
182,2,0,54,state_c_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.005320,-0.000743,-0.021975,0.008286,0.062174
182,2,0,54,state_d_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.034688,0.031657,0.025569,0.046839,0.080729
182,2,0,54,state_d_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.057490,0.051229,0.028493,0.087270,0.068685
182,2,0,54,state_d_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.029055,0.033580,-0.009598,0.067708,0.064779
182,2,0,54,state_e_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.002808,0.002106,-0.026281,0.031586,0.081868
182,2,0,54,state_e_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.004804,-0.000641,-0.040194,0.020274,0.062988
182,2,0,54,state_e_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.038035,0.055995,-0.016594,0.074704,0.069824
182,2,0,54,state_f_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.000448,-0.001699,-0.022120,0.021057,0.071615
182,2,0,54,state_f_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.018776,-0.007482,-0.065542,0.028819,0.065592
182,2,0,54,state_f_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.005597,-0.000717,-0.007790,0.022240,0.046549
182,2,0,54,state_g_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.031804,-0.022064,-0.076202,0.012594,0.090658
182,2,0,54,state_g_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.018267,-0.022008,-0.029215,-0.005829,0.054199
182,2,0,54,state_g_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.005249,0.002177,-0.036486,0.017319,0.052572
182,2,0,54,state_h_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.032893,0.042185,-0.002406,0.058899,0.074707
182,2,0,54,state_h_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.036893,0.028010,0.003805,0.081072,0.069824
182,2,0,54,state_h_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.016228,0.002340,-0.004776,0.047577,0.052734
182,2,0,54,W_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.016424,0.029226,-0.030360,0.056427,0.076986
182,2,0,54,W_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.001460,-0.020437,-0.027217,0.040827,0.060710
182,2,0,54,W_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.023748,-0.017746,-0.046804,-0.008270,0.063965
182,2,0,54,Sigma0_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.021957,-0.015584,-0.064448,0.014160,0.081055
182,2,0,54,Sigma0_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.010195,-0.007833,-0.041214,0.020823,0.069336
182,2,0,54,Sigma0_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.004557,-0.010030,-0.022825,0.019183,0.046875
182,2,0,54,Sigma1_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.020416,-0.027283,-0.045756,0.005951,0.076335
182,2,0,54,Sigma1_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.009603,0.015198,-0.014857,0.027161,0.072103
182,2,0,54,Sigma1_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.047427,0.049383,0.017260,0.071442,0.065755
182,2,0,54,Ch_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.018590,-0.022664,-0.066589,0.041977,0.083333
182,2,0,54,Ch_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.023071,-0.030675,-0.067345,0.027618,0.078451
182,2,0,54,Ch_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.027768,0.028122,-0.000514,0.056051,0.076823
182,2,0,54,Maj_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.011953,-0.026967,-0.035756,0.026850,0.089030
182,2,0,54,Maj_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.039665,-0.045664,-0.093898,0.018305,0.086426
182,2,0,54,Maj_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.030370,0.023702,0.008789,0.051951,0.070638
182,2,0,54,T1_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.030217,0.029643,-0.001272,0.068726,0.079427
182,2,0,54,T1_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.012192,0.020884,-0.015966,0.036461,0.056315
182,2,0,54,T1_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.028992,0.016439,0.000577,0.068723,0.063477
182,2,0,54,T2_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.019419,-0.032776,-0.058268,0.021973,0.079915
182,2,0,54,T2_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.030492,-0.042989,-0.067680,0.019193,0.074707
182,2,0,54,T2_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.021019,0.018316,-0.004817,0.049558,0.057129
182,2,0,54,T1_carry_count,GOOD_vs_RANDOM_CONTROL,4,8,0.009377,0.007807,-0.001386,0.020236,0.035482
182,2,0,54,T1_maximum_chain,GOOD_vs_RANDOM_CONTROL,4,8,0.009199,0.007991,-0.003179,0.025050,0.042806
182,2,0,54,T1_chain_count,GOOD_vs_RANDOM_CONTROL,4,8,-0.001185,-0.004598,-0.018743,0.019786,0.029134
182,2,0,54,T1_carry_mask_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.009377,0.007807,-0.001386,0.020236,0.035482
182,2,0,54,T2_carry_count,GOOD_vs_RANDOM_CONTROL,4,8,-0.015134,-0.024221,-0.033595,0.012538,0.064453
182,2,0,54,T2_maximum_chain,GOOD_vs_RANDOM_CONTROL,4,8,-0.028620,-0.021022,-0.054687,-0.010152,0.068685
182,2,0,54,T2_chain_count,GOOD_vs_RANDOM_CONTROL,4,8,0.013568,0.011785,0.008260,0.020101,0.050293
182,2,0,54,T2_carry_mask_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.015134,-0.024221,-0.033595,0.012538,0.064453
182,2,0,54,new_e_carry_count,GOOD_vs_RANDOM_CONTROL,4,8,0.024638,0.031453,0.003476,0.038984,0.065267
182,2,0,54,new_e_maximum_chain,GOOD_vs_RANDOM_CONTROL,4,8,0.004252,0.012914,-0.027311,0.027153,0.048665
182,2,0,54,new_e_chain_count,GOOD_vs_RANDOM_CONTROL,4,8,0.027718,0.033112,-0.004801,0.059003,0.054362
182,2,0,54,new_e_carry_mask_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.024638,0.031453,0.003476,0.038984,0.065267
182,2,0,54,new_a_carry_count,GOOD_vs_RANDOM_CONTROL,4,8,-0.009969,-0.008148,-0.045993,0.022397,0.060221
182,2,0,54,new_a_maximum_chain,GOOD_vs_RANDOM_CONTROL,4,8,-0.009537,-0.010152,-0.035337,0.019610,0.055664
182,2,0,54,new_a_chain_count,GOOD_vs_RANDOM_CONTROL,4,8,0.017245,0.013382,-0.009069,0.044919,0.068359
182,2,0,54,new_a_carry_mask_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.009969,-0.008148,-0.045993,0.022397,0.060221
183,2,0,55,state_a_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.002935,0.003031,-0.026652,0.032522,0.078939
183,2,0,55,state_a_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.001289,0.003199,-0.014679,0.013336,0.054362
183,2,0,55,state_a_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.012558,-0.019414,-0.033732,0.015472,0.074544
183,2,0,55,state_b_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.007619,0.007355,-0.026825,0.042063,0.084635
183,2,0,55,state_b_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.002940,0.008575,-0.060638,0.058482,0.072754
183,2,0,55,state_b_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.013840,-0.016276,-0.044357,0.016678,0.066732
183,2,0,55,state_c_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.009766,-0.028605,-0.046204,0.044688,0.083171
183,2,0,55,state_c_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.033381,-0.028488,-0.045939,-0.023013,0.070150
183,2,0,55,state_c_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.003868,0.007665,-0.013802,0.016764,0.067546
183,2,0,55,state_d_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.006363,-0.018077,-0.037791,0.036758,0.088704
183,2,0,55,state_d_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.030047,-0.033646,-0.049627,-0.009097,0.066569
183,2,0,55,state_d_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.005320,-0.000743,-0.024996,0.008286,0.062174
183,2,0,55,state_e_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.006470,-0.019735,-0.032247,0.028483,0.082357
183,2,0,55,state_e_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.022863,0.032420,-0.013481,0.048162,0.070475
183,2,0,55,state_e_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.000638,-0.001979,-0.030665,0.030729,0.062337
183,2,0,55,state_f_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.002808,0.002106,-0.025970,0.031586,0.081868
183,2,0,55,state_f_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.004804,-0.000641,-0.040194,0.022115,0.062988
183,2,0,55,state_f_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.038035,0.055995,-0.017283,0.069387,0.069824
183,2,0,55,state_g_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.000448,-0.001699,-0.025757,0.025162,0.071615
183,2,0,55,state_g_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.018776,-0.007482,-0.077665,0.024801,0.065592
183,2,0,55,state_g_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.005597,-0.000717,-0.007154,0.022240,0.046549
183,2,0,55,state_h_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.031804,-0.022064,-0.076202,0.012594,0.090658
183,2,0,55,state_h_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.018267,-0.022008,-0.030568,-0.004476,0.054199
183,2,0,55,state_h_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.005249,0.002177,-0.028915,0.018562,0.052572
183,2,0,55,W_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.017741,0.023702,-0.009867,0.047465,0.093099
183,2,0,55,W_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.000315,-0.002563,-0.013402,0.018639,0.059082
183,2,0,55,W_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.027120,0.027049,0.013489,0.040751,0.056641
183,2,0,55,Sigma0_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.006180,-0.020223,-0.053111,0.042124,0.087728
183,2,0,55,Sigma0_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.010409,0.028035,-0.026960,0.031703,0.058431
183,2,0,55,Sigma0_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.009560,-0.008972,-0.028008,0.004903,0.066569
183,2,0,55,Sigma1_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.017680,-0.020294,-0.034821,-0.003092,0.063802
183,2,0,55,Sigma1_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.003245,0.003418,-0.028097,0.014943,0.062012
183,2,0,55,Sigma1_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.003087,-0.009867,-0.038338,0.046242,0.073730
183,2,0,55,Ch_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.020498,0.027374,-0.017975,0.058970,0.085124
183,2,0,55,Ch_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.002841,0.023661,-0.047277,0.035411,0.064290
183,2,0,55,Ch_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.026258,0.027593,-0.003525,0.056040,0.065104
183,2,0,55,Maj_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.010066,0.018982,-0.032430,0.043645,0.074219
183,2,0,55,Maj_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.018211,-0.025177,-0.067457,0.023773,0.068197
183,2,0,55,Maj_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.005137,0.007456,-0.012642,0.022713,0.052246
183,2,0,55,T1_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.002192,0.022308,-0.067739,0.038854,0.084961
183,2,0,55,T1_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.000842,-0.001953,-0.021790,0.026268,0.074870
183,2,0,55,T1_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.016357,0.027781,-0.024714,0.046005,0.066081
183,2,0,55,T2_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.015162,0.022868,-0.014832,0.045156,0.084635
183,2,0,55,T2_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.006732,0.004501,-0.006495,0.019958,0.049479
183,2,0,55,T2_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.027275,0.023422,0.014514,0.041153,0.057454
183,2,0,55,T1_carry_count,GOOD_vs_RANDOM_CONTROL,4,8,0.001305,0.004196,-0.023356,0.023074,0.036621
183,2,0,55,T1_maximum_chain,GOOD_vs_RANDOM_CONTROL,4,8,-0.001139,-0.001200,-0.028318,0.022601,0.046061
183,2,0,55,T1_chain_count,GOOD_vs_RANDOM_CONTROL,4,8,-0.005615,-0.002772,-0.026840,0.011103,0.032389
183,2,0,55,T1_carry_mask_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.001305,0.004196,-0.025754,0.023074,0.036621
183,2,0,55,T2_carry_count,GOOD_vs_RANDOM_CONTROL,4,8,-0.003321,-0.000783,-0.015127,0.008484,0.054850
183,2,0,55,T2_maximum_chain,GOOD_vs_RANDOM_CONTROL,4,8,0.006401,0.006872,-0.006655,0.018979,0.053548
183,2,0,55,T2_chain_count,GOOD_vs_RANDOM_CONTROL,4,8,-0.003021,-0.005702,-0.032567,0.028463,0.059570
183,2,0,55,T2_carry_mask_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.003321,-0.000783,-0.015127,0.008484,0.054850
183,2,0,55,new_e_carry_count,GOOD_vs_RANDOM_CONTROL,4,8,-0.013326,-0.013865,-0.017454,-0.008659,0.065755
183,2,0,55,new_e_maximum_chain,GOOD_vs_RANDOM_CONTROL,4,8,-0.012360,-0.025202,-0.029373,0.017072,0.061035
183,2,0,55,new_e_chain_count,GOOD_vs_RANDOM_CONTROL,4,8,-0.001043,0.000778,-0.037877,0.035792,0.060872
183,2,0,55,new_e_carry_mask_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.013326,-0.013865,-0.017454,-0.009669,0.065755
183,2,0,55,new_a_carry_count,GOOD_vs_RANDOM_CONTROL,4,8,0.028043,0.030807,0.009026,0.041036,0.066569
183,2,0,55,new_a_maximum_chain,GOOD_vs_RANDOM_CONTROL,4,8,0.003108,0.006500,-0.016184,0.019007,0.049805
183,2,0,55,new_a_chain_count,GOOD_vs_RANDOM_CONTROL,4,8,0.021965,0.021830,-0.005068,0.049133,0.052734
183,2,0,55,new_a_carry_mask_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.028043,0.030807,0.010880,0.044296,0.066569
184,2,0,56,state_a_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.014821,-0.029541,-0.053370,0.032995,0.086426
184,2,0,56,state_a_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.040588,-0.039037,-0.058662,-0.026143,0.064453
184,2,0,56,state_a_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.023735,-0.028671,-0.047740,0.000270,0.064779
184,2,0,56,state_b_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.002935,0.003031,-0.029338,0.032522,0.078939
184,2,0,56,state_b_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.001289,0.003199,-0.014679,0.016876,0.054362
184,2,0,56,state_b_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.012558,-0.019414,-0.036949,0.015472,0.074544
184,2,0,56,state_c_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.007619,0.007355,-0.026825,0.042063,0.084635
184,2,0,56,state_c_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.002940,0.008575,-0.060638,0.054759,0.072754
184,2,0,56,state_c_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.013840,-0.016276,-0.044357,0.016678,0.066732
184,2,0,56,state_d_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.009766,-0.028605,-0.050191,0.044688,0.083171
184,2,0,56,state_d_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.033381,-0.028488,-0.045939,-0.023036,0.070150
184,2,0,56,state_d_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.003868,0.007665,-0.010228,0.016764,0.067546
184,2,0,56,state_e_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.008982,-0.009145,-0.028244,0.008138,0.070638
184,2,0,56,state_e_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.013588,-0.011617,-0.044940,0.012527,0.057454
184,2,0,56,state_e_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.020142,0.021357,-0.021477,0.060544,0.060872
184,2,0,56,state_f_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.006470,-0.019735,-0.032247,0.030650,0.082357
184,2,0,56,state_f_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.022863,0.032420,-0.013481,0.049650,0.070475
184,2,0,56,state_f_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.000638,-0.001979,-0.030665,0.023417,0.062337
184,2,0,56,state_g_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.002808,0.002106,-0.025970,0.032598,0.081868
184,2,0,56,state_g_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.004804,-0.000641,-0.040194,0.022115,0.062988
184,2,0,56,state_g_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.038035,0.055995,-0.016594,0.069387,0.069824
184,2,0,56,state_h_before_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.000448,-0.001699,-0.022120,0.028798,0.071615
184,2,0,56,state_h_before_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.018776,-0.007482,-0.077665,0.028819,0.065592
184,2,0,56,state_h_before_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.005597,-0.000717,-0.007790,0.022240,0.046549
184,2,0,56,W_normalized,GOOD_vs_RANDOM_CONTROL,4,8,0.027456,0.027354,-0.000142,0.055054,0.096680
184,2,0,56,W_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.025197,0.033915,-0.001994,0.042155,0.050944
184,2,0,56,W_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.004163,0.017771,-0.042287,0.044754,0.059082
184,2,0,56,Sigma0_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.003652,0.000051,-0.029353,0.020243,0.075684
184,2,0,56,Sigma0_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.018824,0.025131,-0.012372,0.040868,0.058594
184,2,0,56,Sigma0_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.011536,-0.034210,-0.037201,0.036458,0.063151
184,2,0,56,Sigma1_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.024338,-0.026093,-0.055445,0.011724,0.074544
184,2,0,56,Sigma1_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.016052,0.007782,-0.002716,0.039327,0.068034
184,2,0,56,Sigma1_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.000292,0.002233,-0.023270,0.017843,0.063639
184,2,0,56,Ch_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.012599,-0.018585,-0.026703,0.007309,0.087077
184,2,0,56,Ch_popcount,GOOD_vs_RANDOM_CONTROL,4,8,0.016240,0.016144,-0.022293,0.054774,0.069499
184,2,0,56,Ch_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,0.030874,0.044373,-0.021215,0.082962,0.072917
184,2,0,56,Maj_normalized,GOOD_vs_RANDOM_CONTROL,4,8,-0.004944,0.001516,-0.053925,0.031596,0.082682
184,2,0,56,Maj_popcount,GOOD_vs_RANDOM_CONTROL,4,8,-0.029521,-0.025055,-0.081365,0.008937,0.068359
184,2,0,56,Maj_bit_transitions,GOOD_vs_RANDOM_CONTROL,4,8,-0.019735,-0.021764,-0.064906,0.027466,0.062826
